ticker,cleaned_tweet,senti_label,date
AAPL,CNBC positive segment. How many analysts are positive on . Going higher from here,bullish,2020-12-18
TSLA,46 million after hrs volume and price barely moves either direction since AH begun jheeeeez,bullish,2020-12-18
TSLA,where those long holding shorts at?,bullish,2020-12-18
TSLA,"Those will run a little more Monday, so those 650 outs are gonna prrrinnntttttt",bullish,2020-12-18
TSLA,greaaaaaat Tesla 695$ close,bullish,2020-12-18
TSLA,Stocktwits has adjusted the price. 695,bullish,2020-12-18
TSLA,talk about timing got in at $636 an hour ago ... already back up to $680,bullish,2020-12-18
TSLA,Tesla is your king you have to respect your king s,bullish,2020-12-18
TSLA,Got out at $663.00 I should have waited until after close. Still made a nice 19.7K in profits.,bullish,2020-12-18
TSLA,yea you go fck yourselves bears!,bullish,2020-12-18
TSLA,"Y’all know this isn’t going to drop $100 Monday, right? Chill. Even if it did, still would be fine. It’s Tesla.",bullish,2020-12-18
TSLA,do I just wait for Monday,bullish,2020-12-18
TSLA,where did all the 's go who were talking mad about 20 minutes ago???,bullish,2020-12-18
TSLA,what close at 695?,bullish,2020-12-18
TSLA,Stratton Oakmont just called.. they bought the dip,bullish,2020-12-18
TSLA,don’t mess with Tesla! It will bite you back!! !!!,bullish,2020-12-18
TSLA,did you guys see that,bullish,2020-12-18
TSLA,this is when you buy calls to for a day trade,bullish,2020-12-18
AAPL,Cramer said this will more than likely sell on the SP rebalance today to fit TSLA in .... very nice drop and right,bearish,2020-12-18
TSLA,shorts gonna be hurting soon,bullish,2020-12-18
TSLA,Tesla gives the Christmas gifts...,bullish,2020-12-18
TSLA,im very happy with my Tesla and AI today.,bullish,2020-12-18
TSLA,wait till power hour for epic fun. $850,bullish,2020-12-18
TSLA,Never a dull moment with this stock! Respect the EV mothership!,bullish,2020-12-18
TSLA,lol all you bears tell it to the institution buyers monday..... long probally right a drop. But you bears didn't go long you went short on the 1224 contracts. Monday you just may a brick when you see how much of your is left.,bullish,2020-12-19
AAPL,"APPLE OPENS ALL CALI STORES BACK UP , that was quick",bullish,2020-12-19
V,in daily Squeeze Zone. Been trying to break that resistance,bullish,2020-12-19
PFE,this rock is azz . You guys are falling everyday. Lol.,bearish,2020-12-19
AAPL,cheap labor not good labor I always say that!!! Got what you ask for,bearish,2020-12-19
BA,This $BA weekly email alert alone would have earned the money for a full subscription,bearish,2020-12-19
ABNB,who is actually short this,bullish,2020-12-19
TSLA,looking for a big ol gap up on Monday,bullish,2020-12-19
TSLA,Huge institutional buying Monday will take it over 750! SP club is a big deal!,bullish,2020-12-19
ABNB,"159 was resistance goodnight bears, hope you can get some sleep over the weekend.",bullish,2020-12-19
TSLA,everyone saying it’s going to crash on Monday Thoughts,bullish,2020-12-19
AAPL,stimulus passed. We’re about to be stimulated,bullish,2020-12-20
TSLA,come to Apple guys. This is just beginning,bearish,2020-12-21
AAPL,ho ho ho! Let it rain money!,bullish,2020-12-21
TSLA,not impressed by Apple but I respect them trying to join this field of growth I suppose aaple car sounds and would be probably to Gimmicky,bearish,2020-12-21
AAPL,Wondering anyone buying tomorrow or all retail traders already holding apple in their portfolio,bullish,2020-12-21
AAPL,how funny is it that there is a character named Fat Bastard in Austin powers,bullish,2020-12-21
AAPL,"130 after hours, we having fun yet kiddos?",bullish,2020-12-21
TSLA,90$ is the real value ...,bearish,2020-12-21
TSLA,Very bad for a bubble stock having Apple as a competitor,bearish,2020-12-21
ABNB,Mr. Cramer wants you to own this stock . Don’t listen to bears hahah,bullish,2020-12-21
AAPL,"So I own an IPad, IPhone and when the ICar comes out I’ll be the first to buy one",bullish,2020-12-21
TSLA,Yes it’s gonna double in 2021 But first it’s coming a big correction 380$ in Jan - Feb 2021 Second wave Be prepared,bearish,2020-12-21
AAPL,no longer overvalued Much higher PE coming,bullish,2020-12-21
AAPL,does any Apple Christmas offer is coming? Does that May boost up some points as Christmas gift for us ..,bullish,2020-12-21
AAPL,after so many months seeing this kind of price action in aaple let’s push it to $150,bullish,2020-12-21
ABNB,who bought the am dip,bullish,2020-12-21
AAPL,Who is going Xmas shopping!!!,bullish,2020-12-21
TSLA,is this the famous TSLA?,bearish,2020-12-21
AAPL,"don’t sweat it. We all know the credentials. Just hold, and you don’t worry about a couple percentage points!",bullish,2020-12-21
TSLA,T E S L A JUST THE BEGINNING OF A NEW CYCLE!,bearish,2020-12-21
TSLA,keep buying the dip on this bubble stock. you bulls have been frothing at the mouth for so long. the party is over.,bearish,2020-12-21
TSLA,first short ever on this baby this morning or should I say this afternoon wishing myself luck looking for $600 or not $662,bearish,2020-12-21
TSLA,he said $649 is solid support,bearish,2020-12-21
AAPL,Let's go! $127 close and $128.5 open tomorrow.,bullish,2020-12-21
TSLA,"Apple, Google, Amazon all coming to compete yet people treating as if Tesla already won the monopoly game",bearish,2020-12-21
AAPL,Breaking Apple is working with Tesla to make an icar pro. Wheels sold separately,bullish,2020-12-22
FB,ZUCK DUMPS AGAIN LOL. BUT KEEP BUYING,bearish,2020-12-22
AAPL,cathie picking up over 400k shares today in ARK.,bullish,2020-12-22
AAPL,Ah so the trick to this investing thing is just to let your money sit... who knew?!?!,bullish,2020-12-22
BABA,for me is a long term hold but this reallly hurts knowing I coulda put my money in almost anything and it would be up Long term well all be fine but sucks to wait lol,bullish,2020-12-22
AAPL,"holding $125 Jan c, $135 Feb call, $150 March call no plans to sell till the month of then buy shares",bullish,2020-12-22
TSLA,This stock is overvalued. The Iranian rial is probably worth more. Tesla should make its own currency it would probably be worthless though. Elon is a joke,bearish,2020-12-22
AAPL,Joe pumpscalms the market. Tmp opens his mouth and poops the market!!,bullish,2020-12-22
BABA,time to double down. !,bullish,2020-12-22
TSLA,like I said Elon not losing no sleep aaple wasting cash is a noble sacrifice for EV investors 2023,bearish,2020-12-22
TSLA,stonks only go up right asking for a friend..,bearish,2020-12-22
TSLA,Lol all those poor people with 700 calls,bearish,2020-12-22
TSLA,REMEMBER WHEN APPLE KILLED NOKIA??? YUP!!! WE ARE GOING THERE!!!!,bearish,2020-12-22
AAPL,ah man i never chase Let me get 129,bullish,2020-12-22
AAPL,New Apple EV. Charger sold separately.,bullish,2020-12-22
TSLA,where are all those bulls who said $1000 monday no problem and that there would be no dump after spx inclusion,bearish,2020-12-22
TSLA,your bubble is leaking somebody patch it!,bearish,2020-12-22
TSLA,SHE'S GOIN DOWNN IM YELLING TIMBEEEEERRRRR,bearish,2020-12-22
TSLA,i see one kind of fency shapes only. Create designs and sell cars. Don't sell shares only.!,bearish,2020-12-22
TSLA,be careful bulls in here,bearish,2020-12-22
AAPL,give me two more days,bullish,2020-12-22
TSLA,Imagine thinking people will still be buying electric cars in 2021 LMAOOOO,bearish,2020-12-22
TSLA,the marketing show is over.,bearish,2020-12-22
FB,yeah baby that's what I'm thinking,bearish,2020-12-22
FB,Going much lower . Section 230 will unveil lots of regulation for social media . This is the time to sell apple iOS update will further hurt fb next year . The lawsuits will pile on. This is time to get out,bearish,2020-12-22
TSLA,Buy $640share instead of sell,bearish,2020-12-22
BA,pure POS good new Dump bad new Dump no new Dump don’t play calls only buy stock and long to beat these fker,bearish,2020-12-22
TSLA,WOW THIS THING IS WEAK. Was almost hoping for some bull traps so I could keep adding to my shorts,bearish,2020-12-22
TSLA,Just announced new option with FSD..BRING YOUR OWN CHAIR,bearish,2020-12-22
TSLA,well the sleigh is fun,bearish,2020-12-22
TSLA,BULLS r nervous!!!! They now realize they should have sold before the bell!!! Suckers,bearish,2020-12-22
TSLA,from $400 to almost $700 in a month on moving to a different t index and bulls think more upside is justified.,bearish,2020-12-22
TSLA,Time to take profits and get your Tesla. You earned it,bearish,2020-12-22
FB,I've been bearish on this since the weekend apart from the odd day trade in calls. I think I am even more bearish now. A big gap down tomorrow would not surprise me.,bearish,2020-12-22
TSLA,elon puts peanut butter on both sides of his pbj...tesla bulls post and put . Then take stock price and add $100.,bearish,2020-12-22
AAPL,could’ve sold at 8.65. Passed.,bullish,2020-12-22
AMZN,same closing price as yesterday looks like!,bullish,2020-12-22
AAPL,it was a fun ride. Just need lil extra,bullish,2020-12-22
PFE,told you all on 1210 to gtfo. Bow its $6 less ps Buy the hype sell the news...,bearish,2020-12-22
TSLA,Nobody swings a short on Tesla anymore?,bearish,2020-12-22
PFE,Biden supporters have to take the vaccine first,bearish,2020-12-22
AAPL,got a 12122 $130 call Plenty of time to reap rewards,bullish,2020-12-22
TSLA,BROTHER GRIM Has destroyed CALL Buyers Today most are down 50-80,bearish,2020-12-22
WMT,isn’t that old news? They’ve been saying that since october lol. Walmart even tried to sue the federal government,bullish,2020-12-22
TSLA,I'd write more call options here if they weren't such margin hogs,bearish,2020-12-22
BABA,bounce at 254255 support hopefully we’ll from here,bullish,2020-12-22
AAPL,bout to whip a new Apple suv after today!!!!$$$$$$,bullish,2020-12-22
TSLA,welcome back to $400 Elon musk,bearish,2020-12-22
PFE,it’s that time of the month for her. Still bleeding,bearish,2020-12-22
AAPL,129$ call. Bought yesterday literally 1 minute before close. Should I sell today or hold on?,bullish,2020-12-22
AAPL,hey can y’all sell your shares so I can get more shares in at a better position that ja,bullish,2020-12-22
TSLA,Finally we got more electric cars in the market,bearish,2020-12-22
TSLA,"holding Short until I achieve my goals! You can love something, set it free, and if it doesn’t come back, hunt it down and kill it! Still on path to $575 from the devils $666",bearish,2020-12-22
AAPL,will see $150 2021 quick swinging calls on it until then!,bullish,2020-12-22
AMZN,Wall Street crackhead crooks don’t even want to give us a Santa rally. WTF,bullish,2020-12-22
TSLA,this piggy may drop below 600 today. Sorry fanboys.,bearish,2020-12-22
AAPL,"the great and wonderful Cathie wood from ark etf bought 415,000 aapl shares yesterday.",bullish,2020-12-22
PFE,what’s this new virus there talking about,bearish,2020-12-22
TSLA,where is 800 bulls.. lmao,bearish,2020-12-22
AAPL,my calls expire in May $125 I aint selling MAXIMIZE PROFITS BABY,bullish,2020-12-22
TSLA,Hey bulls what happened to the explosion when this went live on a and p? Ohh yeah It exploded alright,bearish,2020-12-22
TSLA,let’s see how many investors will be bullish in Jan,bearish,2020-12-22
AAPL,"Lets remember our recent history here guys, i know this green streak feels great! But what happens everytime we have a strong premarket here? It dumps hard 5 minutes into open! Be patient, hedge your calls, and have a great day!",bullish,2020-12-22
TSLA,Dos Apple even have any engineers who understand lithium battery technology? . University of Alabama just decided to move to the Patriot League,bearish,2020-12-22
TSLA,let them fill the board with bullish posts. We know what we know,bearish,2020-12-22
AAPL,This is one of the most shorted stocks on the market. Rocket fuel just needs a little spark!,bullish,2020-12-22
BABA,BUYALERT I think that the bottom has slowly been reached here.,bullish,2020-12-22
TSLA,here come de dumps lol,bearish,2020-12-22
ABNB,this was down 4$ pre yesterday. Holding tight for now.,bullish,2020-12-22
TSLA,this will drop 10 tomorrow. Day 2 of the pullback.,bearish,2020-12-22
TSLA,whoever is holding 10k shares and above. come on now and join the bears club. make a ton of money going. we promise to give you back your shares plus more at discounted prices,bearish,2020-12-22
AMZN,when’s amazon going to announce a car,bullish,2020-12-22
AAPL,Going in right direction after breakout,bullish,2020-12-22
BA,that feeling when you know you going to wake up and you stocks in the RED tmw but you can’t do anything about,bearish,2020-12-22
SBUX,$90s for long addition,bearish,2020-12-23
BABA,I feel sorry for anyone longs above $290. Gap down after Gap down. I come back check this trash to remind myself not to fall in love with a stock. And that I hate Chinese because they created Covid.,bearish,2020-12-23
TSLA,I thought this thing was supposed to be impossible to short?,bearish,2020-12-23
TSLA,does anyone know why Tesla isnt going up ?,bearish,2020-12-23
BABA,...most of the market is now turning green while this remains red. So much for the holiday rally.,bearish,2020-12-23
AAPL,hoping I can exit my 1224 calls without too much blood,bullish,2020-12-23
TSLA,"it won't hit 700$, it's down trend to 550",bearish,2020-12-23
HD,"just pulling in the bulls, just to rip some lips",bearish,2020-12-23
